AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728115453|SAT-AC|info|nvl 1:(EnviarDadosVenda):998680 CF-e-SAT CFe35200703476811015264590003462880191294456997 gerado com sucesso
20200728115453|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728115620|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728115620|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728115620|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728115621|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728115621|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728115621|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728115622|SAT-AC|info|nvl 1:(EnviarDadosVenda):998768 CF-e-SAT CFe35200703476811015264590003462880191302239660 gerado com sucesso
20200728115622|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728115710|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728115710|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728115710|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728115711|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728115711|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728115712|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728115713|SAT-AC|info|nvl 1:(EnviarDadosVenda):998880 CF-e-SAT CFe35200703476811015264590003462880191314143646 gerado com sucesso
20200728115713|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728115836|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728115836|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728115836|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728115837|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728115837|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728115837|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728115838|SAT-AC|info|nvl 1:(EnviarDadosVenda):999016 CF-e-SAT CFe35200703476811015264590003462880191322962120 gerado com sucesso
20200728115838|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728115917|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728115917|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728115917|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728115918|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728115918|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728115918|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728115919|SAT-AC|info|nvl 1:(EnviarDadosVenda):999111 CF-e-SAT CFe35200703476811015264590003462880191335869492 gerado com sucesso
20200728115919|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120121|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120121|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120122|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120122|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120122|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120122|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120123|SAT-AC|info|nvl 1:(EnviarDadosVenda):999290 CF-e-SAT CFe35200703476811015264590003462880191344390552 gerado com sucesso
20200728120123|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120310|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120310|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120310|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120311|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120311|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120311|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120312|SAT-AC|info|nvl 1:(EnviarDadosVenda):999416 CF-e-SAT CFe35200703476811015264590003462880191357310595 gerado com sucesso
20200728120312|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120355|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120355|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120355|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120356|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120356|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120356|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120357|SAT-AC|info|nvl 1:(EnviarDadosVenda):999555 CF-e-SAT CFe35200703476811015264590003462880191369302576 gerado com sucesso
20200728120357|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120450|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120450|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120450|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120451|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120451|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120451|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120452|SAT-AC|info|nvl 1:(EnviarDadosVenda):999738 CF-e-SAT CFe35200703476811015264590003462880191372886699 gerado com sucesso
20200728120452|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120529|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120529|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120529|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120529|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120529|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120530|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120530|SAT-AC|info|nvl 1:(EnviarDadosVenda):999826 CF-e-SAT CFe35200703476811015264590003462880191380738709 gerado com sucesso
20200728120530|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120611|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120611|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120611|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120612|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120612|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120612|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120612|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120612|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120613|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120613|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120613|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120614|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120614|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120621|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120621|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120621|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120621|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120621|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120622|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120622|SAT-AC|info|nvl 1:(EnviarDadosVenda):100338 CF-e-SAT CFe35200703476811015264590003462880191394191200 gerado com sucesso
20200728120622|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120705|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120705|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120705|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120705|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120705|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120706|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120706|SAT-AC|info|nvl 1:(EnviarDadosVenda):100535 CF-e-SAT CFe35200703476811015264590003462880191402138806 gerado com sucesso
20200728120706|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120750|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120750|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120750|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120751|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120751|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120751|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120752|SAT-AC|info|nvl 1:(EnviarDadosVenda):100668 CF-e-SAT CFe35200703476811015264590003462880191417874600 gerado com sucesso
20200728120752|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728120851|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120851|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120851|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120852|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120852|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120852|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120853|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120853|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120904|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120904|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120904|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120905|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120905|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120931|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728120931|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728120931|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728120931|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728120931|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728120932|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728120932|SAT-AC|info|nvl 1:(EnviarDadosVenda):101217 CF-e-SAT CFe35200703476811015264590003462880191426742940 gerado com sucesso
20200728120933|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728121014|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121014|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121014|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121015|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121015|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121015|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121015|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121015|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121047|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121047|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121048|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121048|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121048|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121221|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121221|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121221|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121222|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121222|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121222|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728121223|SAT-AC|info|nvl 1:(EnviarDadosVenda):101480 CF-e-SAT CFe35200703476811015264590003462880191435891929 gerado com sucesso
20200728121224|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728121249|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121249|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121249|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121250|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121250|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121250|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728121251|SAT-AC|info|nvl 1:(EnviarDadosVenda):101680 CF-e-SAT CFe35200703476811015264590003462880191440602786 gerado com sucesso
20200728121251|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728121318|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121318|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121318|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121318|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121318|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121318|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121319|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121319|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121323|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121323|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121323|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121324|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121324|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121329|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121329|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121329|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121330|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121330|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121331|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728121331|SAT-AC|info|nvl 1:(EnviarDadosVenda):102074 CF-e-SAT CFe35200703476811015264590003462880191459756487 gerado com sucesso
20200728121332|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728121418|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121418|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121418|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121418|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121418|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121419|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728121420|SAT-AC|info|nvl 1:(EnviarDadosVenda):102307 CF-e-SAT CFe35200703476811015264590003462880191465613021 gerado com sucesso
20200728121420|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728121452|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121452|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121452|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121453|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121453|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121453|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121453|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121453|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121519|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121519|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121519|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121520|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121520|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121730|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121730|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121730|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121730|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121730|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121731|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728121732|SAT-AC|info|nvl 1:(EnviarDadosVenda):102736 CF-e-SAT CFe35200703476811015264590003462880191478197544 gerado com sucesso
20200728121732|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728121842|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121842|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121842|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121843|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121843|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728121843|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728121844|SAT-AC|info|nvl 1:(EnviarDadosVenda):102862 CF-e-SAT CFe35200703476811015264590003462880191488483957 gerado com sucesso
20200728121844|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728121948|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728121948|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728121948|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728121949|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728121949|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728122134|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728122134|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728122134|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728122135|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728122135|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728122135|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728122136|SAT-AC|info|nvl 1:(EnviarDadosVenda):103133 CF-e-SAT CFe35200703476811015264590003462880191498037160 gerado com sucesso
20200728122136|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728122211|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728122211|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728122211|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728122212|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200728122212|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200728122212|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200728122213|SAT-AC|info|nvl 1:(EnviarDadosVenda):103279 CF-e-SAT CFe35200703476811015264590003462880191509120394 gerado com sucesso
20200728122213|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200728122258|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200728122258|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200728122258|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200728122259|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
